"ambientes";"property.surface_covered";"property.price";"property.surface_total";"year";"gimnasio";"cochera";"pileta";"precioM2";"precioM2Vecino";"X";"Y"
5;200;110000;200;2019;0;0;0;550;1195.65217391304;2246999.2624097;6498427.06687537
3;241;130000;262;2019;0;0;0;539.419087136929;700;2246278.00095795;6496651.93658469
3;175;69000;235;2019;0;0;0;394.285714285714;944.055944055944;2244304.60205965;6502262.00114672
3;249;250000;602;2019;0;0;1;1004.01606425703;1004.01606425703;2236019.81682067;6506673.29888313
3;240;156000;277;2019;0;1;0;650;1000;2239928.39344305;6500435.1828391
1;41;75000;41;2019;0;0;0;1829.26829268293;1868.25874928285;2244845.53223106;6497341.57332578
3;125;245000;145;2019;0;1;0;1960;1866.66666666667;2244956.1895382;6497293.52969083
2;85;67999;267;2019;0;0;0;799.988235294118;817.204301075269;2239771.17125122;6490985.27667005
1;59;1e+05;59;2019;0;0;1;1694.91525423729;1702.12765957447;2245748.84676825;6498636.76989065
2;80;150000;100;2019;0;1;0;1875;1702.12765957447;2245608.67188523;6498656.70075439
2;100;160000;100;2019;0;1;0;1600;1133.33333333333;2235181.79291148;6509413.98860433
3;150;59990;250;2019;0;1;0;399.933333333333;654.330708661417;2246138.2479071;6503787.20468277
1;43;115000;46;2019;0;0;0;2674.41860465116;730.272861356932;2246416.29969602;6502026.30807716
1;38;65000;38;2019;0;0;0;1710.52631578947;1382.97872340426;2242551.13605037;6498620.92036755
2;50;70000;50;2019;1;1;1;1400;1320.38157894737;2243887.40781939;6500431.65647322
1;46;43000;46;2019;0;0;0;934.782608695652;1111.11111111111;2241533.68176168;6499870.88575619
3;160;95000;250;2019;0;0;0;593.75;550.838983050847;2239270.12147537;6496433.24894733
2;190;65000;257;2019;0;0;0;342.105263157895;575;2239890.34709653;6496012.03948858
2;60;140000;65;2019;0;0;0;2333.33333333333;1866.66666666667;2244449.88891817;6497345.30441528
3;273;180000;273;2019;0;1;0;659.340659340659;944.444444444444;2240756.69648618;6501740.96738598
3;134;150000;230;2019;0;1;0;1119.40298507463;800;2246084.59568732;6495627.59387126
1;40;75000;40;2019;0;0;0;1875;1900;2243817.97276073;6496811.01050723
1;50;64500;84;2019;0;0;0;1290;971.428571428571;2241700.31868623;6498332.46554138
2;127;80000;69;2019;0;1;0;629.92125984252;750;2245982.52587391;6496235.0675604
3;140;140000;250;2019;0;1;1;1000;1085.71428571429;2244862.85936942;6494692.71038494
2;120;22999;200;2019;0;1;0;191.658333333333;448.314606741573;2238590.29281051;6497630.78635222
3;186;89900;360;2019;0;1;0;483.333333333333;928.205128205128;2240599.72673602;6505125.18760918
2;94;1e+05;110;2019;0;1;0;1063.82978723404;854.591836734694;2240023.28176216;6497629.50472677
3;230;350000;230;2019;0;0;1;1521.73913043478;1392.69406392694;2244717.42365434;6493733.10244721
1;45;49900;45;2019;0;0;1;1108.88888888889;980;2243019.82517314;6500527.86902667
2;75;139990;75;2019;0;1;0;1866.53333333333;1721.57622739018;2244054.88633241;6497627.30023167
1;42;75000;46;2019;0;0;0;1785.71428571429;1348.07692307692;2243280.57367863;6499200.31055389
2;70;93000;85;2019;0;1;0;1328.57142857143;1250;2237477.53587433;6502187.36062709
2;130;232000;175;2019;0;1;0;1784.61538461538;1437.12574850299;2245240.37706566;6491062.2046313
1;75;25582;90;2019;0;0;0;341.093333333333;1213.72031662269;2245540.96186777;6493452.39801822
3;180;77990;180;2019;0;1;0;433.277777777778;1100;2240484.5995472;6500530.08661042
2;110;150000;110;2019;0;1;0;1363.63636363636;1098.64603481625;2245623.26395782;6493950.4556088
1;320;310000;700;2019;0;1;1;968.75;1000;2237340.73690021;6505623.70764632
3;135;230000;135;2019;0;1;1;1703.7037037037;925.233644859813;2241510.24581832;6493890.28309349
3;160;115000;225;2019;0;0;1;718.75;833.333333333333;2245838.40660098;6495590.75876721
2;70;120000;70;2019;0;0;0;1714.28571428571;1333.33333333333;2244907.48074831;6498773.49450038
3;329;248900;266;2019;0;1;1;756.534954407295;1138.88888888889;2241090.84107565;6499010.78156643
2;76;105000;108;2019;0;0;0;1381.57894736842;1626.45348837209;2243417.24952036;6497581.62481454
2;70;90000;80;2019;0;1;0;1285.71428571429;1229.88505747126;2237258.05219178;6503281.65645287
3;190;80000;370;2019;0;1;0;421.052631578947;1195.2380952381;2245043.72011974;6500664.73757826
1;42;40000;56;2019;0;0;0;952.380952380952;933.035714285714;2244658.62520144;6502029.47204927
2;59;4957917;71;2019;1;1;1;84032.4915254237;1250;2240194.32442943;6501425.18434082
2;94;190000;753;2019;0;1;0;2021.27659574468;833.333333333333;2236073.01049741;6508152.38924616
1;45;79000;45;2019;0;0;0;1755.55555555556;1525;2242923.43734754;6498232.58101502
2;91;115000;149;2019;0;1;0;1263.73626373626;1120;2240384.29951662;6505840.24139795
2;115;210000;115;2019;0;1;1;1826.08695652174;1312.5;2235243.22352424;6504871.02205253
3;118;75000;170;2019;0;0;0;635.593220338983;857.142857142857;2239938.17216639;6497416.71353625
4;210;135000;570;2019;0;0;1;642.857142857143;890.406395736176;2240601.61349482;6506601.44581039
2;126;113400;180;2019;0;1;0;900;817.204301075269;2239977.56875577;6490537.79699262
1;47;69990;55;2019;0;0;1;1489.14893617021;1511.62790697674;2246652.70777067;6498605.35495585
2;54;29900;61;2019;0;0;0;553.703703703704;580.348214285714;2250207.29447291;6494632.27921649
3;60;85000;65;2019;0;0;0;1416.66666666667;1083.33333333333;2246227.97814239;6497210.5690506
2;46;54999;46;2019;0;0;0;1195.63043478261;1119.04761904762;2242089.81827657;6499538.53270469
3;145;140000;145;2019;0;0;0;965.51724137931;1169.36015831135;2245661.76078884;6493445.41406364
3;130;150000;180;2019;0;1;0;1153.84615384615;1154.7619047619;2242589.02869014;6504757.38516527
3;365;550000;365;2019;0;1;1;1506.84931506849;1333.33333333333;2233331.02664446;6507405.9029732
2;105;120000;105;2019;0;1;0;1142.85714285714;817.204301075269;2239771.17125122;6490985.27667005
4;210;160000;180;2019;0;1;1;761.904761904762;999.992857142857;2234863.49628817;6497343.30615423
2;57;83000;67;2019;0;1;1;1456.14035087719;852.927927927928;2242944.10181498;6496135.63024348
2;154;68000;98;2019;0;1;0;441.558441558442;586.507936507937;2247520.20247196;6500144.867322
1;50;65000;67;2019;0;1;0;1300;1300;2244314.55372633;6500398.91632638
2;100;60000;280;2019;0;0;1;600;437.857142857143;2237069.01970534;6498877.61737296
1;40;65000;40;2019;0;0;0;1625;1792.45283018868;2243296.42081442;6497238.68991636
1;45;65000;42;2019;0;0;0;1444.44444444444;1785.71428571429;2243290.84786899;6497259.60830335
3;380;550000;380;2019;0;1;0;1447.36842105263;1878.93772893773;2243817.78148428;6496632.89317628
2;62;125000;70;2019;1;1;1;2016.12903225806;1720;2236947.97040927;6501304.14971837
2;107;225000;155;2019;0;1;1;2102.80373831776;1166.63263222381;2245537.99946157;6493858.95562321
3;380;560000;380;2019;0;1;0;1473.68421052632;1878.93772893773;2243817.78148428;6496632.89317628
4;299;195000;599;2019;0;1;0;652.173913043478;1272.72727272727;2244366.83110128;6499788.5280763
1;60;78000;60;2019;0;1;0;1300;1838.60465116279;2243529.59334726;6497063.15490535
2;65;146000;69;2019;0;0;0;2246.15384615385;1267.12328767123;2244400.70598349;6499303.14760853
3;120;70000;120;2019;0;1;0;583.333333333333;1461.53846153846;2239069.15490696;6493620.92053295
3;130;99000;175;2019;0;1;0;761.538461538462;688.820422535211;2247421.36331999;6496228.55216896
1;45;133000;45;2019;1;0;1;2955.55555555556;1335.2380952381;2243051.75015519;6498953.99543106
1;42;72000;52;2019;0;1;1;1714.28571428571;1006.71140939597;2243643.72420391;6494755.60018407
1;240;360000;240;2019;0;1;0;1500;1605.14541387025;2235847.3657089;6504203.439106
1;357;230000;227;2019;0;1;0;644.257703081233;1086.95652173913;2236920.35053618;6506659.89096237
1;49;120000;56;2019;0;0;0;2448.97959183673;1862.83582089552;2244537.89875969;6497317.84964797
2;144;220000;360;2019;0;1;0;1527.77777777778;1275;2235801.30648839;6502975.14100826
2;120;120000;355;2019;0;1;0;1000;1136.36363636364;2241110.27026703;6493654.1163305
2;46;60000;53;2019;0;0;0;1304.34782608696;1220.47244094488;2244448.72211773;6494788.1289399
2;126;63000;175;2019;0;1;0;500;645.161290322581;2242846.50621222;6502909.47864515
3;95;133900;420;2019;0;1;1;1409.47368421053;940;2234872.20699775;6510146.84431437
2;60;125000;90;2019;0;0;0;2083.33333333333;1835.44303797468;2243450.44034211;6496882.28112197
2;75;169500;78;2019;0;0;1;2260;1702.12765957447;2245347.14396708;6498417.09041786
1;57;28000;57;2019;1;1;1;491.228070175439;1333.33333333333;2238343.60706842;6500947.10311738
1;43;70000;43;2019;0;0;0;1627.90697674419;1521.71739130435;2246508.27263875;6498541.33464424
3;140;185000;180;2019;0;1;0;1321.42857142857;1280.7881773399;2247119.40523713;6493477.95193526
1;32;60000;32;2019;0;0;1;1875;1272.72727272727;2242928.8030394;6499376.73123337
1;38;70000;38;2019;0;1;0;1842.10526315789;1865.67164179104;2244615.07465439;6497326.81800688
2;70;110000;1000;2019;0;0;0;1571.42857142857;1846.15384615385;2243529.75341419;6497129.75174756
1;40;66000;41;2019;0;0;0;1650;1503.96825396825;2246069.3229981;6499181.09318054
3;120;2e+05;120;2019;0;0;0;1666.66666666667;1296.2962962963;2244896.47583557;6499982.92273863
1;173;122999;240;2019;0;1;0;710.976878612717;517.647058823529;2247432.40714966;6498655.38111022
3;145;39000;230;2019;0;1;0;268.965517241379;956.521739130435;2246746.20134252;6509920.25179277
2;120;51500;250;2019;0;1;0;429.166666666667;580.348214285714;2250309.66960864;6494717.01095953
3;145;107000;250;2019;0;0;0;737.931034482759;763.529411764706;2241085.32075186;6497932.46280811
3;185;2e+05;300;2019;0;0;1;1081.08108108108;1050.90909090909;2239263.74923734;6502295.97139863
2;200;152000;400;2019;0;1;0;760;1000;2243848.8299483;6499777.59841372
1;40;60000;60;2019;0;0;0;1500;1261.22448979592;2243677.10693331;6500284.06724909
2;165;65000;158;2019;0;0;0;393.939393939394;925;2243336.62037065;6501503.64744047
3;130;159000;160;2019;0;1;0;1223.07692307692;1872.72727272727;2244582.38039386;6497242.49748021
3;116;145000;116;2019;0;1;0;1250;1666.66666666667;2244557.15292706;6497942.39004904
2;70;140000;70;2019;0;0;0;2000;1911.76470588235;2243905.80548925;6496871.13875213
1;47;75000;49;2019;0;1;1;1595.74468085106;1714.28571428571;2245654.90022104;6498239.05597843
2;70;67000;70;2019;0;1;0;957.142857142857;954.545454545455;2242102.10083121;6497741.63524616
1;65;118000;65;2019;0;0;0;1815.38461538462;1888.88888888889;2244156.09368842;6497269.94527263
3;154;59999;425;2019;0;1;0;389.603896103896;277.209492635025;2248911.71487673;6493847.74317854
1;42;90000;44;2019;0;0;0;2142.85714285714;730.272861356932;2246416.29969602;6502026.30807716
2;150;180000;170;2019;0;0;0;1200;1300;2244797.40816896;6498390.30739199
1;60;50000;60;2019;0;0;0;833.333333333333;1150;2241273.86407273;6500129.68969748
2;82;115000;110;2019;0;0;0;1402.43902439024;1225;2243195.58548367;6489506.11986796
4;400;189999;896;2019;0;1;1;474.9975;833.333333333333;2235428.79215322;6507954.04880663
1;55;115000;65;2019;1;0;1;2090.90909090909;1880.95238095238;2244299.30082027;6497181.93661851
3;237;155000;275;2019;0;1;0;654.008438818565;891.666666666667;2242556.59489441;6496132.5466928
2;160;40000;152;2019;0;1;0;250;1148.64864864865;2242358.8377926;6499861.01779086
3;170;197000;374;2019;0;1;0;1158.82352941176;1293.33333333333;2240373.9073385;6493515.45681273
2;70;108000;70;2019;0;0;1;1542.85714285714;1245;2242784.29003703;6499348.97496249
1;42;60000;42;2019;0;0;0;1428.57142857143;1111.11111111111;2243363.52401419;6500211.92053401
1;45;50000;45;2019;0;0;0;1111.11111111111;1355.93220338983;2242996.13845029;6498843.00678988
2;83;140000;88;2019;0;0;0;1686.74698795181;1911.76470588235;2243918.8812674;6496916.26920103
2;64;130000;85;2019;0;1;0;2031.25;1869.04761904762;2244458.72914619;6497276.74540501
3;155;105000;155;2019;0;0;0;677.41935483871;615.913978494624;2243286.73562686;6503183.22813822
2;250;99000;900;2019;0;1;1;396;479.035928143713;2235489.41544725;6508564.09839404
3;200;94000;450;2019;0;1;0;470;688.642220322423;2238721.41165199;6492222.90828374
2;50;65000;75;2019;0;1;0;1300;1191.98717948718;2242382.99908334;6499380.30059085
3;129;190000;186;2019;0;0;0;1472.86821705426;1411.76470588235;2243907.9730464;6498238.14606838
1;45;47000;50;2019;0;0;0;1044.44444444444;905.47052154195;2242753.99964323;6501261.08191601
1;46;52000;46;2019;0;0;0;1130.4347826087;1200;2241294.94378846;6499181.22999118
3;145;59800;261;2019;0;0;0;412.413793103448;566.666666666667;2249794.18440797;6500550.60165783
3;145;185000;270;2019;0;1;1;1275.86206896552;1288.23529411765;2238478.21450447;6504636.49025734
1;73;112000;73;2019;0;1;1;1534.24657534247;1285.37735849057;2238701.37080321;6503976.76857787
1;46;65700;46;2019;0;0;0;1428.26086956522;1288.96761133603;2244054.95185401;6500073.70667813
2;80;79000;80;2019;0;0;0;987.5;1000;2243442.90623664;6500920.59454791
2;124;50000;251;2019;0;0;0;403.225806451613;483.333333333333;2249636.79342079;6500364.77537349
1;42;83000;45;2019;0;0;0;1976.19047619048;1877.5;2244638.15986643;6497199.61007645
2;260;335000;260;2019;0;1;0;1288.46153846154;1016.72194582642;2239454.56688123;6506377.45798976
3;370;5e+05;370;2019;0;1;1;1351.35135135135;1437.12574850299;2245628.57871062;6491640.14006462
1;40;89000;45;2019;0;0;0;2225;1814.28571428571;2243309.78850929;6496595.56574691
3;110;190000;110;2019;0;1;0;1727.27272727273;1458.33333333333;2244432.03009009;6494941.89690928
3;164;130000;164;2019;0;1;0;792.682926829268;1597.87234042553;2244641.47288238;6495255.13262951
1;48;90000;50;2019;0;0;0;1875;1642.85714285714;2245393.4337288;6498886.55912462
2;75;88000;107;2019;0;0;0;1173.33333333333;1621.92192192192;2243516.59920191;6497686.83703895
2;112;84000;173;2019;0;1;0;750;1589.47368421053;2238830.81307285;6505186.68372569
2;120;55000;250;2019;0;1;0;458.333333333333;580.348214285714;2249943.61215089;6494724.26834032
3;130;160000;180;2019;0;1;0;1230.76923076923;1102.94117647059;2239822.64893525;6506146.07429254
1;40;47000;41;2019;0;0;0;1175;1130.95238095238;2240992.23549108;6500071.49803411
1;40;55000;40;2019;0;0;0;1375;1212.76595744681;2244998.47803404;6500895.49241305
2;90;120000;138;2019;0;0;0;1333.33333333333;1875;2243733.20998492;6496602.36920596
3;240;350000;240;2019;0;1;1;1458.33333333333;1526.31578947368;2241366.9620852;6497756.38301691
2;130;1e+05;130;2019;0;1;0;769.230769230769;1101.28205128205;2243425.54230166;6499985.05446341
2;68;115000;78;2019;0;0;0;1691.17647058824;1838.60465116279;2243548.50073688;6497034.19238266
1;50;50000;50;2019;0;0;0;1000;1215.25096525097;2242133.98561032;6499075.90039018
1;39;38000;39;2019;0;0;0;974.358974358974;1229.81601731602;2244272.38177352;6498748.94753082
2;72;2e+05;107;2019;0;0;0;2777.77777777778;1885.24590163934;2243830.05175018;6496556.41359731
3;225;210000;350;2019;0;1;0;933.333333333333;1003.14465408805;2240823.6061072;6503305.87724632
2;232;30000;255;2019;0;1;0;129.310344827586;413.479052823315;2247787.88497617;6498525.94108824
2;70;39999;250;2019;0;0;0;571.414285714286;936.904761904762;2237896.65325981;6507674.57136928
1;45;39900;45;2019;0;0;0;886.666666666667;1146.66666666667;2241109.01862803;6500092.11250124
3;321;5e+05;321;2019;0;0;1;1557.63239875389;1439.39393939394;2233668.25363988;6506129.08897157
1;94;77000;109;2019;0;0;0;819.148936170213;737.912087912088;2247429.70311921;6496316.9029895
1;43;65000;55;2019;0;0;0;1511.62790697674;1188.9880952381;2242010.13829071;6498913.89575893
1;41;57000;45;2019;0;1;1;1390.24390243902;852.927927927928;2242912.65927032;6496110.57006898
1;45;64000;48;2019;0;0;0;1422.22222222222;1623.31081081081;2246197.60876718;6498747.1483295
3;199;270000;289;2019;0;0;0;1356.78391959799;740.740740740741;2245602.23134766;6505498.32502044
1;42;39500;22;2019;0;0;0;940.47619047619;1195.2380952381;2245375.37624511;6499772.97239059
1;410;420000;1100;2019;0;1;1;1024.39024390244;1000;2237479.78532134;6507289.93409018
2;66;125000;70;2019;0;0;1;1893.93939393939;1702.12765957447;2245333.35949246;6498160.32496774
2;115;45000;462;2019;0;1;0;391.304347826087;955.158212560386;2246633.84841552;6494384.84119197
1;40;65000;45;2019;0;0;0;1625;1495;2242978.40753495;6498392.87254613
2;197;160000;254;2019;0;0;0;812.182741116751;950;2245287.78467402;6494582.38611649
4;380;460000;1500;2019;0;1;0;1210.52631578947;1228.57142857143;2246419.00707954;6489847.3837671
2;65;69000;75;2019;0;0;0;1061.53846153846;956.060606060606;2245777.53833992;6500241.78405193
3;220;110000;311;2019;0;1;0;500;934.579439252336;2241431.79787938;6493597.2086552
4;235;178000;155;2019;0;1;1;757.446808510638;821.290944123314;2240299.07913702;6498938.68138247
1;44;73500;55;2019;0;1;0;1670.45454545455;1078.57142857143;2243113.04498058;6494910.08235574
1;45;63000;45;2019;0;0;0;1400;1150.25;2240963.93900537;6499740.07692505
3;88;1e+05;95;2019;0;0;1;1136.36363636364;1111.11111111111;2241801.20839535;6499676.14996374
2;75;11111;75;2019;0;0;1;148.146666666667;1867.46987951807;2244282.27530428;6497317.34494761
3;152;130000;262;2019;0;1;1;855.263157894737;1037.03703703704;2240161.6713854;6500724.44093048
2;74;257700;80;2019;0;0;1;3482.43243243243;1866.66666666667;2244240.26619697;6497338.50864243
1;45;65000;45;2019;1;0;1;1444.44444444444;1335.2380952381;2243051.75015519;6498953.99543106
1;42;79000;42;2019;0;0;0;1880.95238095238;1525;2242923.43734754;6498232.58101502
3;111;130000;111;2019;0;1;1;1171.17117117117;825;2243575.66166433;6495180.74071117
1;50;74000;55;2019;0;0;0;1480;1693.61147327249;2245925.42644389;6498719.18958461
2;60;65000;60;2019;0;1;1;1083.33333333333;773.202247191011;2238848.84983857;6499000.01190526
3;157;149999;297;2019;0;1;1;955.407643312102;993.421052631579;2238709.20084525;6506155.30896556
1;40;65000;80;2019;0;0;0;1625;1282.85714285714;2244582.852178;6500998.27655578
3;260;265000;320;2019;0;1;1;1019.23076923077;1883.18181818182;2244673.75689296;6497182.19739381
2;140;82000;250;2019;0;1;0;585.714285714286;729.166666666667;2247207.89682397;6497552.42670996
2;170;180000;170;2019;0;0;0;1058.82352941176;1300;2244797.49834006;6498390.3602538
1;42;57000;42;2019;0;0;0;1357.14285714286;1355.93220338983;2243308.86016732;6499159.76500375
1;46;68000;46;2019;0;0;0;1478.26086956522;1824.26470588235;2244571.24522903;6497584.77792863
1;40;62000;40;2019;0;0;0;1550;1375;2243637.71554099;6498886.12834079
3;210;2e+05;600;2019;0;1;0;952.380952380952;1087.30158730159;2233183.69686143;6510551.33166218
1;70;60000;600;2019;0;0;0;857.142857142857;909.455128205128;2236213.79825844;6510788.65834799
3;163;160000;163;2019;0;1;0;981.59509202454;1387.99283154122;2236870.02925772;6503599.18670861
1;38;48000;38;2019;0;0;0;1263.15789473684;948.218448218448;2244821.26039327;6502080.81666932
2;90;135000;90;2019;0;0;0;1500;1708.33333333333;2245408.24954661;6498248.56382839
1;40;68000;42;2019;0;1;1;1700;1612.24489795918;2246196.57264788;6498690.40384805
2;232;90000;235;2019;0;1;0;387.931034482759;1327.27272727273;2245076.5622517;6499834.50561785
1;47;68000;57;2019;0;0;0;1446.8085106383;1642.85714285714;2245388.53997348;6498899.57944236
