"VIVIENDA_REF_ID";"RADIO_REF_ID";"TIPVV";"V01";"V02";"V00";"URP";"INCALSERV";"INMAT";"MUNI";"LOCAL";"INCALCONS";"TOTHOG"
10839666;40952;1;1;1;0;1;1;1;580070007;58007010;1;1
10838827;40950;1;1;1;0;1;1;2;580070007;58007010;2;1
10838491;40950;1;1;1;0;1;1;1;580070007;58007010;1;1
10838637;40950;1;1;1;0;1;1;2;580070007;58007010;2;1
10837629;40944;1;1;1;0;3;3;1;580070000;58007000;1;1
10837233;40943;1;1;1;0;2;3;1;580070252;58007015;1;1
10838588;40950;1;4;1;0;1;2;4;580070007;58007010;3;1
10839178;40951;1;1;1;0;1;1;2;580070007;58007010;2;2
10838751;40950;1;1;1;0;1;1;2;580070007;58007010;2;1
10838648;40950;1;1;1;0;1;1;2;580070007;58007010;2;1
10839736;40952;1;1;1;0;1;1;1;580070007;58007010;1;1
10839243;40951;1;1;1;0;1;1;2;580070007;58007010;2;1
10838415;40950;1;7;1;0;1;2;2;580070007;58007010;2;1
10837717;40945;1;2;1;0;3;3;4;580070000;58007000;3;1
10836565;40941;1;1;1;0;3;3;1;580070252;58007000;1;1
10836752;40941;1;1;1;0;3;3;4;580070252;58007000;3;1
10839506;40952;1;1;1;0;1;1;4;580070007;58007010;3;1
10836657;40941;1;1;1;0;3;3;4;580070252;58007000;3;1
10838968;40950;1;1;1;0;1;3;1;580070007;58007010;1;1
10838633;40950;1;1;1;0;1;1;1;580070007;58007010;1;1
10836561;40941;1;1;1;0;3;3;3;580070252;58007000;3;1
10838305;40949;1;1;1;0;3;2;4;580070007;58007000;3;1
10839226;40951;1;5;1;0;1;1;2;580070007;58007010;2;1
10839069;40951;1;1;1;0;1;1;3;580070007;58007010;2;1
10839019;40951;1;1;1;0;1;1;4;580070007;58007010;3;1
10837466;40943;1;1;1;0;2;2;1;580070252;58007015;1;1
10838340;40949;1;1;1;0;3;2;1;580070007;58007000;1;1
10839166;40951;1;1;1;0;1;1;1;580070007;58007010;1;1
10839090;40951;1;1;1;0;1;1;2;580070007;58007010;2;1
10838828;40950;1;1;1;0;1;1;1;580070007;58007010;1;1
10839402;40952;1;1;1;0;1;1;1;580070007;58007010;1;1
10838314;40949;1;1;1;0;3;2;4;580070007;58007000;3;2
10837277;40943;1;1;1;0;2;3;2;580070252;58007015;3;1
10838782;40950;1;1;1;0;1;1;1;580070007;58007010;1;1
10836574;40941;1;1;1;0;3;2;1;580070252;58007000;1;1
10839396;40952;1;1;1;0;1;1;2;580070007;58007010;2;1
10837669;40944;1;1;1;0;3;3;2;580070000;58007000;2;1
10837291;40943;1;1;1;0;2;3;2;580070252;58007015;3;1
10837990;40948;1;1;1;0;3;3;1;580070000;58007000;1;1
10838174;40948;1;1;1;0;3;3;4;580070000;58007000;3;1
10838953;40950;1;1;1;0;1;3;1;580070007;58007010;1;1
10839089;40951;1;1;1;0;1;1;1;580070007;58007010;1;1
10839390;40952;1;1;1;0;1;1;4;580070007;58007010;3;1
10838072;40948;1;1;1;0;3;3;2;580070000;58007000;3;1
10839804;40953;1;3;1;0;1;3;4;580070007;58007010;3;1
10839535;40952;1;1;1;0;1;1;1;580070007;58007010;1;1
10838296;40949;1;1;1;0;3;2;1;580070007;58007000;1;1
10838055;40948;1;1;1;0;3;3;2;580070000;58007000;3;1
10838603;40950;1;1;1;0;1;1;1;580070007;58007010;1;1
10838908;40950;1;1;1;0;1;1;1;580070007;58007010;1;1
10836392;40940;1;1;1;0;3;3;2;580070000;58007000;3;1
10839404;40952;1;1;1;0;1;1;1;580070007;58007010;1;1
10839718;40952;1;5;1;0;1;1;4;580070007;58007010;3;1
10838920;40950;1;1;1;0;1;1;1;580070007;58007010;1;1
10839512;40952;1;4;1;0;1;1;2;580070007;58007010;2;1
10836402;40940;1;1;1;0;3;3;2;580070000;58007000;2;1
10839127;40951;1;1;1;0;1;1;1;580070007;58007010;1;1
10839457;40952;1;1;1;0;1;1;1;580070007;58007010;1;1
10837825;40946;1;1;1;0;3;3;4;580070000;58007000;3;1
10836855;40942;1;1;1;0;2;2;1;580070252;58007020;1;1
10836809;40942;1;1;1;0;2;2;1;580070252;58007020;1;1
10838292;40949;1;1;1;0;3;2;2;580070007;58007000;2;1
10838838;40950;1;1;1;0;1;1;1;580070007;58007010;1;1
10839002;40951;1;1;1;0;1;1;4;580070007;58007010;3;1
10839703;40952;1;1;1;0;1;1;1;580070007;58007010;1;1
10836463;40940;1;2;1;0;3;3;4;580070000;58007000;3;1
10838168;40948;1;2;1;0;3;3;4;580070000;58007000;3;1
10838363;40949;1;2;1;0;3;3;4;580070007;58007000;3;1
10838735;40950;1;1;1;0;1;1;1;580070007;58007010;1;1
10838212;40948;1;1;1;0;3;3;3;580070000;58007000;3;1
10839304;40951;1;1;1;0;1;1;1;580070007;58007010;1;1
10839716;40952;1;4;1;0;1;1;1;580070007;58007010;1;1
10839171;40951;1;1;1;0;1;1;2;580070007;58007010;2;1
10838763;40950;1;1;1;0;1;1;2;580070007;58007010;2;1
10836638;40941;1;1;1;0;3;3;1;580070252;58007000;1;1
10839626;40952;1;1;1;0;1;1;1;580070007;58007010;1;1
10838765;40950;1;1;1;0;1;1;3;580070007;58007010;2;1
10837956;40947;1;3;1;0;3;3;3;580070000;58007000;3;1
10838153;40948;1;1;1;0;3;3;3;580070000;58007000;3;1
10839439;40952;1;1;1;0;1;1;1;580070007;58007010;1;1
10839332;40951;1;1;1;0;1;1;2;580070007;58007010;2;1
10838788;40950;1;1;1;0;1;1;2;580070007;58007010;2;1
10839081;40951;1;1;1;0;1;3;1;580070007;58007010;1;1
10839220;40951;1;1;1;0;1;1;1;580070007;58007010;1;1
10836359;40940;1;1;1;0;3;3;2;580070000;58007000;3;1
10838695;40950;1;1;1;0;1;1;4;580070007;58007010;3;1
10839449;40952;1;1;1;0;1;1;1;580070007;58007010;1;1
10839625;40952;1;1;1;0;1;1;1;580070007;58007010;1;1
10839047;40951;1;1;1;0;1;1;2;580070007;58007010;2;1
10838044;40948;1;1;1;0;3;3;3;580070000;58007000;3;1
10843597;40969;1;3;1;0;1;1;4;580140021;58014020;3;1
10839924;40954;1;1;1;0;3;3;2;580145021;58014000;3;1
10840029;40954;1;1;1;0;3;3;4;580145021;58014000;3;1
10840503;40957;1;1;1;0;1;2;1;580140014;58014010;1;1
10842702;40964;1;1;1;0;3;3;1;580140021;58014000;1;1
10843297;40967;1;1;1;0;1;3;2;580140014;58014010;2;1
10841785;40962;1;1;1;0;1;1;2;580140021;58014020;2;1
10840392;40957;1;1;1;0;1;2;2;580140014;58014010;2;1
10841252;40960;1;1;1;0;1;1;1;580140021;58014020;1;1
10843075;40967;1;1;1;0;1;2;1;580140014;58014010;1;1
10842321;40963;1;1;1;0;1;1;1;580140021;58014020;1;1
10843767;40969;1;1;1;0;1;2;1;580140021;58014020;1;1
10840116;40955;1;1;1;0;2;2;1;580145014;58014005;1;1
10840063;40955;1;1;1;0;2;2;1;580145014;58014005;1;1
10841358;40960;1;1;1;0;1;1;2;580140021;58014020;2;1
10841870;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10842423;40963;1;1;1;0;1;2;1;580140021;58014020;3;1
10842881;40965;1;3;1;0;3;2;4;580140021;58014000;3;1
10840357;40957;1;1;1;0;1;3;1;580140014;58014010;1;1
10840862;40959;1;1;1;0;1;3;1;580140021;58014020;1;1
10840207;40955;1;1;1;0;3;3;2;580140000;58014000;2;1
10840640;40957;1;1;1;0;1;2;1;580140014;58014010;1;1
10842304;40963;1;1;1;0;1;1;2;580140021;58014020;2;1
10840387;40957;1;5;1;0;1;2;2;580140014;58014010;3;1
10841984;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10843458;40968;1;3;1;0;1;3;4;580140021;58014020;3;1
10841049;40959;1;1;1;0;1;1;1;580140021;58014020;1;1
10841107;40959;1;1;1;0;1;1;2;580140021;58014020;2;1
10839983;40954;1;1;1;0;3;2;2;580145021;58014000;3;1
10842114;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10842889;40965;1;1;1;0;3;3;2;580140021;58014000;2;1
10841386;40960;1;2;1;0;1;3;4;580140021;58014020;3;2
10843519;40968;1;3;1;0;1;2;4;580140021;58014020;3;1
10840924;40959;1;4;1;0;1;1;1;580140021;58014020;1;1
10843447;40968;1;1;1;0;1;3;1;580140021;58014020;1;1
10842669;40964;1;1;1;0;3;3;2;580140021;58014000;2;1
10843307;40967;1;1;1;0;1;2;3;580140014;58014010;2;1
10843893;40969;1;1;1;0;1;2;1;580140021;58014020;1;1
10840303;40956;1;1;1;0;3;3;3;580140014;58014000;3;1
10840006;40954;1;2;1;0;3;3;4;580145021;58014000;3;1
10842265;40963;1;1;1;0;1;1;1;580140021;58014020;3;1
10841416;40961;1;4;1;0;1;2;1;580140014;58014010;1;1
10840108;40955;1;1;1;0;2;3;2;580145014;58014005;3;1
10841998;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10841233;40960;1;1;1;0;1;1;1;580140021;58014020;1;1
10843548;40968;1;1;1;0;1;3;3;580140021;58014020;3;1
10842648;40964;1;1;1;0;3;3;1;580140021;58014000;1;1
10840009;40954;1;1;1;0;3;3;2;580145021;58014000;3;1
10841499;40961;1;1;1;0;1;2;2;580140014;58014010;2;1
10842780;40964;1;1;1;0;3;3;2;580140021;58014000;2;1
10843212;40967;1;1;1;0;1;3;1;580140014;58014010;1;1
10842746;40964;1;1;1;0;3;3;2;580140021;58014000;3;1
10843175;40967;1;1;1;0;1;2;2;580140014;58014010;2;1
10841186;40960;1;1;1;0;1;1;1;580140021;58014020;1;1
10841881;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10843903;40969;1;1;1;0;1;3;2;580140021;58014020;3;1
10842731;40964;1;1;1;0;3;3;2;580140021;58014000;2;1
10841649;40961;1;1;1;0;1;3;3;580140014;58014010;2;1
10841987;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10843737;40969;1;1;1;0;1;1;1;580140021;58014020;1;1
10843560;40968;1;2;1;0;1;3;4;580140021;58014020;3;1
10840524;40957;1;1;1;0;1;3;1;580140014;58014010;1;1
10842157;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10841415;40961;1;4;1;0;1;2;1;580140014;58014010;1;1
10840933;40959;1;1;1;0;1;1;1;580140021;58014020;1;2
10841561;40961;1;1;1;0;1;2;1;580140014;58014010;1;1
10840245;40956;1;1;1;0;3;3;1;580140014;58014000;1;1
10842249;40963;1;1;1;0;1;1;1;580140021;58014020;1;1
10840102;40955;1;1;1;0;2;2;2;580145014;58014005;3;1
10842443;40963;1;1;1;0;1;1;1;580140021;58014020;1;1
10841788;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10840355;40957;1;1;1;0;1;3;1;580140014;58014010;1;1
10842037;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10840476;40957;1;1;1;0;1;3;1;580140014;58014010;1;1
10840499;40957;1;1;1;0;1;2;1;580140014;58014010;1;1
10843691;40969;1;1;1;0;1;3;1;580140021;58014020;3;1
10841630;40961;1;1;1;0;1;3;1;580140014;58014010;1;1
10843290;40967;1;1;1;0;1;2;1;580140014;58014010;1;1
10842541;40963;1;1;1;0;1;1;1;580140021;58014020;1;1
10843771;40969;1;1;1;0;1;1;2;580140021;58014020;2;1
10841404;40961;1;1;1;0;1;3;1;580140014;58014010;1;1
10843383;40967;1;1;1;0;1;3;2;580140014;58014010;2;1
10841971;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10841131;40959;1;5;1;0;1;1;1;580140021;58014020;1;1
10843275;40967;1;1;1;0;1;3;1;580140014;58014010;1;1
10843027;40967;1;2;1;0;1;3;4;580140014;58014010;3;1
10843469;40968;1;1;1;0;1;3;3;580140021;58014020;3;1
10842785;40965;1;1;1;0;3;3;2;580140021;58014000;2;1
10842209;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10840050;40955;1;1;1;0;2;2;2;580145014;58014005;2;1
10840436;40957;1;1;1;0;1;2;1;580140014;58014010;1;1
10842358;40963;1;5;1;0;1;1;1;580140021;58014020;1;1
10841997;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10841034;40959;1;1;1;0;1;1;1;580140021;58014020;1;1
10840370;40957;1;1;1;0;1;3;1;580140014;58014010;1;1
10843780;40969;1;1;1;0;1;1;1;580140021;58014020;1;1
10842894;40965;1;1;1;0;3;3;1;580140021;58014000;1;1
10843498;40968;1;3;1;0;1;3;4;580140021;58014020;3;1
10842850;40965;1;1;1;0;3;2;2;580140021;58014000;2;1
10842043;40962;1;1;1;0;1;1;1;580140021;58014020;1;1
10844529;40981;1;1;1;0;2;2;1;580210028;58021010;1;1
10844201;40975;1;1;1;0;3;3;2;580210000;58021000;2;1
10844477;40981;1;1;1;0;2;2;1;580210028;58021010;1;1
10844394;40981;1;1;1;0;2;2;1;580210028;58021010;1;1
10844364;40979;1;1;1;0;3;3;1;580215028;58021000;1;1
10843935;40970;1;1;1;0;3;3;2;580210000;58021000;3;1
10844087;40973;1;1;1;0;3;3;3;580210000;58021000;3;1
10844395;40981;1;1;1;0;2;2;3;580210028;58021010;3;1
10844530;40981;1;1;1;0;2;2;2;580210028;58021010;2;1
10844628;40981;1;1;1;0;2;3;1;580210028;58021010;1;1
10844308;40978;1;2;1;0;3;3;4;580210000;58021000;3;2
10844149;40974;1;5;1;0;3;3;2;580210000;58021000;2;1
10844266;40977;1;1;1;0;3;3;2;580210000;58021000;3;1
10844072;40973;1;1;1;0;3;3;2;580210000;58021000;3;1
10844351;40979;1;1;1;0;3;3;1;580215028;58021000;1;1
10844391;40980;1;1;1;0;2;2;1;580210028;58021010;1;1
10844283;40977;1;2;1;0;3;3;4;580210000;58021000;3;1
10844290;40978;1;1;1;0;3;3;4;580210000;58021000;3;1
10844400;40981;1;1;1;0;2;2;1;580210028;58021010;1;1
10844652;40981;1;1;1;0;2;2;2;580210028;58021010;2;1
10844462;40981;1;1;1;0;2;3;1;580210028;58021010;1;1
10844331;40978;1;1;1;0;3;3;2;580210000;58021000;3;1
10844471;40981;1;1;1;0;2;2;1;580210028;58021010;1;1
10844387;40980;1;1;1;0;2;2;2;580210028;58021010;2;1
10844299;40978;1;1;1;0;3;3;4;580210000;58021000;3;1
10844220;40976;1;1;1;0;3;3;3;580210000;58021000;3;1
10844019;40972;1;1;1;0;3;3;3;580210000;58021000;3;1
10844252;40976;1;1;1;0;3;3;2;580210000;58021000;3;1
10843921;40970;1;1;1;0;3;3;2;580210000;58021000;3;1
10844452;40981;1;1;1;0;2;3;1;580210028;58021010;1;1
10844297;40978;1;1;1;0;3;3;2;580210000;58021000;3;1
10844638;40981;1;1;1;0;2;3;1;580210028;58021010;1;1
10844262;40977;1;1;1;0;3;3;2;580210000;58021000;3;1
10844003;40972;1;1;1;0;3;3;2;580210000;58021000;3;1
10844672;40981;1;1;1;0;2;3;2;580210028;58021010;2;1
10844124;40974;1;1;1;0;3;3;2;580210000;58021000;2;1
10844202;40975;1;1;1;0;3;3;2;580210000;58021000;3;1
10844312;40978;1;1;1;0;3;3;2;580210000;58021000;3;1
10844160;40974;1;1;1;0;3;3;4;580210000;58021000;3;1
10844419;40981;1;1;1;0;2;2;1;580210028;58021010;1;1
10844532;40981;1;1;1;0;2;3;2;580210028;58021010;2;1
10844593;40981;1;1;1;0;2;2;1;580210028;58021010;1;1
10844061;40972;1;1;1;0;3;3;2;580210000;58021000;2;1
10844518;40981;1;1;1;0;2;2;2;580210028;58021010;2;1
10844341;40979;1;3;1;0;3;3;1;580215028;58021000;1;1
10844151;40974;1;1;1;0;3;3;1;580210000;58021000;1;1
10844597;40981;1;1;1;0;2;3;1;580210028;58021010;1;1
10844330;40978;1;1;1;0;3;3;2;580210000;58021000;3;1
10844278;40977;1;1;1;0;3;3;2;580210000;58021000;3;1
10844268;40977;1;1;1;0;3;3;4;580210000;58021000;3;1
10844296;40978;1;1;1;0;3;3;2;580210000;58021000;3;1
10844071;40973;1;1;1;0;3;3;4;580210000;58021000;3;1
10844174;40974;1;1;1;0;3;3;2;580210000;58021000;3;1
